Keyword,Place,Start_date,End_date,Tweets_count
black,GB,2021-09-24T00:00:00.000Z,2021-09-25T00:00:00.000Z,296
black,GB,2021-09-25T00:00:00.000Z,2021-09-26T00:00:00.000Z,300
black,GB,2021-09-26T00:00:00.000Z,2021-09-27T00:00:00.000Z,258
black,GB,2021-09-27T00:00:00.000Z,2021-09-28T00:00:00.000Z,236
black,GB,2021-09-28T00:00:00.000Z,2021-09-29T00:00:00.000Z,231
black,GB,2021-09-29T00:00:00.000Z,2021-09-30T00:00:00.000Z,246
black,GB,2021-09-30T00:00:00.000Z,2021-10-01T00:00:00.000Z,326
black,GB,2021-10-01T00:00:00.000Z,2021-10-02T00:00:00.000Z,413
black,GB,2021-10-02T00:00:00.000Z,2021-10-03T00:00:00.000Z,352
black,GB,2021-10-03T00:00:00.000Z,2021-10-04T00:00:00.000Z,295
black,GB,2021-10-04T00:00:00.000Z,2021-10-05T00:00:00.000Z,331
black,GB,2021-10-05T00:00:00.000Z,2021-10-06T00:00:00.000Z,281
black,GB,2021-10-06T00:00:00.000Z,2021-10-07T00:00:00.000Z,320
black,GB,2021-10-07T00:00:00.000Z,2021-10-08T00:00:00.000Z,326
black,GB,2021-10-08T00:00:00.000Z,2021-10-09T00:00:00.000Z,315
black,GB,2021-10-09T00:00:00.000Z,2021-10-10T00:00:00.000Z,362
black,GB,2021-10-10T00:00:00.000Z,2021-10-11T00:00:00.000Z,297
black,GB,2021-10-11T00:00:00.000Z,2021-10-12T00:00:00.000Z,286
black,GB,2021-10-12T00:00:00.000Z,2021-10-13T00:00:00.000Z,368
black,GB,2021-10-13T00:00:00.000Z,2021-10-14T00:00:00.000Z,336
black,GB,2021-10-14T00:00:00.000Z,2021-10-15T00:00:00.000Z,328
black,GB,2021-10-15T00:00:00.000Z,2021-10-16T00:00:00.000Z,355
black,GB,2021-10-16T00:00:00.000Z,2021-10-17T00:00:00.000Z,344
black,GB,2021-10-17T00:00:00.000Z,2021-10-18T00:00:00.000Z,331
black,GB,2021-10-18T00:00:00.000Z,2021-10-19T00:00:00.000Z,279
black,GB,2021-10-19T00:00:00.000Z,2021-10-20T00:00:00.000Z,301
black,GB,2021-10-20T00:00:00.000Z,2021-10-21T00:00:00.000Z,277
black,GB,2021-10-21T00:00:00.000Z,2021-10-22T00:00:00.000Z,333
black,GB,2021-10-22T00:00:00.000Z,2021-10-23T00:00:00.000Z,317
black,GB,2021-10-23T00:00:00.000Z,2021-10-24T00:00:00.000Z,319
black,GB,2021-10-24T00:00:00.000Z,2021-10-25T00:00:00.000Z,338
black,GB,2021-10-25T00:00:00.000Z,2021-10-26T00:00:00.000Z,281
black,GB,2021-10-26T00:00:00.000Z,2021-10-27T00:00:00.000Z,308
black,GB,2021-10-27T00:00:00.000Z,2021-10-28T00:00:00.000Z,367
black,GB,2021-10-28T00:00:00.000Z,2021-10-29T00:00:00.000Z,370
black,GB,2021-10-29T00:00:00.000Z,2021-10-30T00:00:00.000Z,350
black,GB,2021-10-30T00:00:00.000Z,2021-10-31T00:00:00.000Z,358
black,GB,2021-10-31T00:00:00.000Z,2021-11-01T00:00:00.000Z,458
black,GB,2021-11-01T00:00:00.000Z,2021-11-02T00:00:00.000Z,310
black,GB,2021-11-02T00:00:00.000Z,2021-11-03T00:00:00.000Z,341
black,GB,2021-11-03T00:00:00.000Z,2021-11-04T00:00:00.000Z,301
black,GB,2021-11-04T00:00:00.000Z,2021-11-05T00:00:00.000Z,425
black,GB,2021-11-05T00:00:00.000Z,2021-11-06T00:00:00.000Z,392
black,GB,2021-11-06T00:00:00.000Z,2021-11-07T00:00:00.000Z,380
black,GB,2021-11-07T00:00:00.000Z,2021-11-08T00:00:00.000Z,382
black,GB,2021-11-08T00:00:00.000Z,2021-11-09T00:00:00.000Z,235
black,GB,2021-11-09T00:00:00.000Z,2021-11-10T00:00:00.000Z,299
black,GB,2021-11-10T00:00:00.000Z,2021-11-11T00:00:00.000Z,263
black,GB,2021-11-11T00:00:00.000Z,2021-11-12T00:00:00.000Z,343
black,GB,2021-11-12T00:00:00.000Z,2021-11-13T00:00:00.000Z,310
black,GB,2021-11-13T00:00:00.000Z,2021-11-14T00:00:00.000Z,293
black,GB,2021-11-14T00:00:00.000Z,2021-11-15T00:00:00.000Z,298
black,GB,2021-11-15T00:00:00.000Z,2021-11-16T00:00:00.000Z,285
black,GB,2021-11-16T00:00:00.000Z,2021-11-17T00:00:00.000Z,299
black,GB,2021-11-17T00:00:00.000Z,2021-11-18T00:00:00.000Z,278
black,GB,2021-11-18T00:00:00.000Z,2021-11-19T00:00:00.000Z,340
black,GB,2021-11-19T00:00:00.000Z,2021-11-20T00:00:00.000Z,454
black,GB,2021-11-20T00:00:00.000Z,2021-11-21T00:00:00.000Z,402
black,GB,2021-11-21T00:00:00.000Z,2021-11-22T00:00:00.000Z,334
black,GB,2021-11-22T00:00:00.000Z,2021-11-23T00:00:00.000Z,375
black,GB,2021-11-23T00:00:00.000Z,2021-11-24T00:00:00.000Z,362
black,GB,2021-11-24T00:00:00.000Z,2021-11-25T00:00:00.000Z,427
black,GB,2021-11-25T00:00:00.000Z,2021-11-26T00:00:00.000Z,544
black,GB,2021-11-26T00:00:00.000Z,2021-11-27T00:00:00.000Z,1160
black,GB,2021-11-27T00:00:00.000Z,2021-11-28T00:00:00.000Z,448
black,GB,2021-11-28T00:00:00.000Z,2021-11-29T00:00:00.000Z,382
black,GB,2021-11-29T00:00:00.000Z,2021-11-30T00:00:00.000Z,315
black,GB,2021-11-30T00:00:00.000Z,2021-12-01T00:00:00.000Z,257
black,GB,2021-12-01T00:00:00.000Z,2021-12-02T00:00:00.000Z,268
black,GB,2021-12-02T00:00:00.000Z,2021-12-03T00:00:00.000Z,257
black,GB,2021-12-03T00:00:00.000Z,2021-12-04T00:00:00.000Z,269
black,GB,2021-12-04T00:00:00.000Z,2021-12-05T00:00:00.000Z,250
black,GB,2021-12-05T00:00:00.000Z,2021-12-06T00:00:00.000Z,261
